document_id,views,depth,full_reads_percent
6273f7009a7947233556d310MaUWXeXtSk6fnmVlyIDA3A,33606.75611812201,1.0524590672263532,28.809745517673072
623fe1149a794770821f4eaefI8XS2MXRyaNdNuJJW9VjA,179218.9620033322,1.1336775991282964,34.97291424385885
6281efae9a7947e34439115eVnTuAVljQ7SgKfOfKu57jQ,6141.4678089388235,1.061461397013578,34.143037563025636
627ebb289a79472e34d01ad38y6hKoMJS_aNkvNKR0-gvQ,17310.54772550215,1.0639379894972778,33.03876054986414
625063979a79475de1f2072eTFz94N9QSYykYjDrMSdb7A,12148.922031365806,1.0952722956598109,29.797905761091943
6242cf239a7947543933376668sKFyOSTDi9g_65WIh5iw,234553.8370177572,1.144267583544862,32.88327927745978
61faf6249a7947274188db22GZZD1toCRFaHFkr3HdMKWg,18869.63118705299,1.1682978253307472,39.73841386654891
6268e7489a79475c88d44ceaMPuwsLe1QT2F7YDXc66p4w,15885.964511030668,1.046754274180062,27.612659289610995
6267abd89a7947ee8a9d53e16BBdcn0xRdCra7S60-tMHQ,13958.125970521622,1.0520803637393454,33.35922567938694
624482489a79477d4f12aab6NvqeFzbPRfimwSLlGfHvuA,162759.5761941552,1.128007825191843,36.357008853166235
61ff71df9a79470d13893f343PXO3SCcSy2Zav_6ejoYsQ,11946.45233216741,1.1716531090740097,38.96926774965283
6261c55c9a7947bf215d147a5Lcy3mDcSV2Bffoiv6tvEQ,6928.62555711518,1.0567085377105996,41.001160104189665
61f898359a79473e96d0784cy0A9bEXUQ722-0fIdbb7qQ,30698.31297973462,1.1739960085192886,39.63873013379397
6258037e9a7947a9e8a99498S1y9xzR8TJWIMfMonDbQEQ,9103.592975567439,1.0565531660456926,30.079734571774566
625117b89a7947867f461f09mbd7f55-TMi1CcYjcDqsog,31110.272206178757,1.0660261957531176,32.572262616731926
620af8d89a7947404fb52b9fROpN7eLZTxyReljAlE66RQ,17585.832285199624,1.1689782250779737,41.33700858250636
61fa6aea9a7947f0a9aaf4f0laPyaRVTTXem7ijDgA1yOQ,26167.30767105052,1.169779824444589,39.017161630469765
6209a89f9a794740a12850c5H4RHG7dZTL2wSdv3XyyzNA,16546.01547316464,1.1612942997637745,36.85557649050848
620a46219a794781dc291a08AZGwVNwbQ8yIgsPKpyEhiA,17220.63396983582,1.1723442334610752,44.020976772413974
6260feeb9a79476a79ce041es4TzJh4_TzW8ppT-OTxjkg,7556.966416597151,1.0581391292909248,41.42067663060277
620ce7ab9a794702595dc862-5Cx53EvQDWntflGw9_jEQ,15309.468457228859,1.1667551414257367,42.346316142224
6265bbef9a794740ac14627dFCuGAeo3RMqC5ZXD_WsDtg,6014.981388145528,1.0515312169826732,32.87441923520508
627ff0d39a7947729e9dfa90RPAwzb0eSzC-Dcq2ZocUfA,8937.285583951958,1.053446784647052,28.85218461645323
625db0299a7947d767282409xdaiS-EsSdOcJ5H8rgpO5g,40159.25804596346,1.0522277163955267,30.766439169348143
6282433e9a79470b9c70a35cGBn3ze4UTsyvC35EfQs6VA,9100.428917896148,1.0587192550595284,29.10426435931192
61fc8bea9a79472d0879337bsOYQIXzMQtGy1XCKl6xsHw,12881.708732094896,1.1691320460861216,38.70617754801707
62033fe69a7947be30a670aaeFUrrXexSh-xrR_1oGc6-w,17013.3769194674,1.1401950273197683,26.857419532885398
6203b0069a7947f3eede1eb2qy1XDNoUQ3GBeAionL5UTQ,108046.05358045152,1.1524791075895302,34.32291595696013
624c3fd09a79476502f307e2exWaNqt-QmKcchXKQ-8KNw,19149.557338123228,1.1688466857331796,39.999068772557834
623b5bcc9a79477293c33b56Rbe7Ti8uQlyni2v1TTPTaA,103931.58860397807,1.1316849955184902,24.46825659789666
620104a99a7947846c646260vGhSVhpFT1iy6VZ0oq-oew,25521.42516082667,1.1465064203984527,27.174018758202656
624ffda39a794729f99bad79ZIebQLUATRWSnc37OMbrRQ,18445.201609663163,1.1316323387650702,36.09612708677041
6277b3ff9a7947214f2f4893-tYxWzW4Qbmn-jwILfFFjA,4405.797551403096,1.0598021034080163,34.27567803126463
624fd3a89a794716d372544f5CUAzs10TwWOwdg3dnyrFA,20463.329558574216,1.1468034605697912,34.5277024845414
6262672c9a7947edb8be11e9AoBTZKPtRCy9Mu7fNFw_gA,5654.768275789608,1.0576907197246108,42.05528297107067
6268bb739a79474eb1121e2eeAd9_fJrTnKh_MdcLYPqAw,23567.132116566187,1.0477639273032466,31.852068306362582
6265f69e9a79474dc2dcb6eajq2srWZJTEeJvA4sAJhTdA,29260.216180337575,1.0500281707997785,32.12890978553641
6266f5389a7947b2e3ce1ba6qNyzvIL0Rl2zal9wzUl16A,7954.305637294863,1.0599176456129533,36.40994887493204
624ff0e19a79472411f31b43OlIGX3f9RN-Uop357_p98g,9593.886787570413,1.143260874246526,41.4829148019262
623faeaa9a7947653470b1a0fI8XS2MXRyaNdNuJJW9VjA,96443.74839952837,1.1245556667122916,30.99782666523144
624f1fcb9a7947e9d888bc2eGoMLdRUjQ2OQKJOJeEP9RQ,46826.35967819737,1.1485945057040914,33.020476815589774
62850ce99a794782249dc1c7mCXdNIBcStCRGWinWoOqvA,31792.84251170532,1.0552457325365838,30.857088474223247
625568df9a794741e114a762p0gt5C5WSQqX18Fb8yuQEA,24695.375313330696,1.0712684464357238,31.43536013929897
6249c58b9a794790fbfb3a72BiOLFRtLQW6sTZ_aYcGd1A,18591.59953256512,1.173694476126709,37.61111264471769
627e43e79a7947863d9a3d28f3ucRD7ITtefUxsYp7qHKQ,6811.807189584715,1.0620065652922996,41.72840953465726
61fd57569a79478a98c7a954jxbeRzGsQm6f9UdSVdCCmg,15865.193947093841,1.1682018318509015,42.15168175191326
628252089a79471407fd4d16rmFwVXrNQV6UEhFesereGQ,3368.5678936450336,1.06439993535027,41.88545608337605
62483ba99a79473538e719003jWeun5QR7K9Hf5y6sYL_A,15127.171631322179,1.1785058417635041,42.219629097210984
626633779a79475c0264eb97GicKTSv4TfGgkznN_G7t5w,4343.227120605315,1.0572600325569625,40.94608798539216
62920ccb9a7947093f7ce616XlBcJK-MRCiOI3hfxZdXdA,15833.80195650779,1.0524228663754924,30.30081027500711
6282a5429a7947336f8d64b8nnRk0rTkR16wROQJXr400A,9822.611727685115,1.0613568817457444,34.58913601956225
61fa3cd39a7947d756cdca0cemHDBURNSW6B7dsxlC7yLA,19316.09970845834,1.16138761565198,40.26738012111514
625ecc7e9a79473b4f8aae9c4FuODp-kS0aDzavwnWjyNA,9330.488341261977,1.0554458484022577,27.715402467430238
6255c0729a79476baad93bc2UFPFZw03Ry-nMO_5XCjkcA,52113.70059701307,1.0643259289509899,32.96797305928849
62919afd9a794774d24be856OSGBeNzCSPW_GmbG6-irTw,2326.245175296831,1.0587947078176687,38.245874135368936
623b303f9a794761344bc2a4RHWeYizkRa-wvE9e-wm44w,41376.89220763468,1.1300214171743002,31.794645453577495
62861c019a7947d5857eb3e20nWLHpTJSLCbo8ROSKLc9g,3458.7704944237776,1.065864880026838,40.29749050748279
627ab92e9a794751851fdf3eBfWBRacaQCOaQ1S_LWwXMQ,10118.087290176603,1.0689153551670065,34.6968948515339
6270b77a9a79479ad6dedbd1tu-AquxyRMO2GORTYaN6_A,4815.454353523319,1.0626392184496942,39.76002262902299
628e66749a7947654775ae3exr83ycafQzWgDeMX52VPfw,44706.22256949784,1.0702595828281045,28.63096789096223
6246b4b79a794743ce9efdc9Ix6iqt0VQa-LYukRCxK6oQ,24705.150177793996,1.1546976550572232,38.18462997058496
628fa9b49a7947dbd44f440bHqCvEqPQSC-5NBbX7p_etA,20327.480462239015,1.0508407991163413,29.124429696752316
61f95e8d9a7947970d73a5c4uZqPcS5NT5-YlnOXRJL-Ew,13352.808556047943,1.1709675278075156,38.086968981912285
61fc32499a7947191f1d6af0ZAgOWRlASWKbo7ONGv-QAw,17152.88878486394,1.1858539480750268,44.20526984398649
62933cc39a79474b94a34ea9rbu9MdiVRWi9g5n92kNGpA,3985.459131336276,1.0586513774488941,40.61762627559422
628b49009a7947bf170e8190pWFEWX6zR_yC1OkesuMlnA,7505.940045407746,1.0588401447829947,35.427380939130295
61fc6f9f9a7947256d8a90e7gZXyjv6UQiG2NsAYfODHiw,33405.48523893471,1.1396420122978257,30.516071621795977
6257a04e9a79477e079ed071QIES5rIgS3G0hCPDoqVzDw,7584.677156032407,1.0571293179337584,32.97918937136571
623e38cc9a794712a0892f2dAIcdWGmRRNqJ_RYeYfeTig,73063.41092879763,1.1226185504963548,33.13035436198504
620280679a79478b1ac68257hLI2jEQ2TdqUSep4_YVBYw,15873.873870846792,1.1890068944457264,43.570474729624095
625401d99a7947bbde7cebb5Zt-SUqtxTZWwjJDS1cRSUw,29746.056266808668,1.0628486879461208,28.09475549951684
6201cedf9a794740603d6b73ZzYEG3hWTMydOR6R-klEwg,13776.346208436025,1.172017460936881,37.903152372484236
620fd7409a7947aaa25d8377KwRX8wrgS9K8Amielf7Guw,147556.50133393626,1.1452348410002113,32.08904822080829
626e38b99a7947124a7e8c3aqIN_x8M9Rt-8Y60sffT0Bg,5730.587923989789,1.058013717376046,30.153357160081697
623324609a794755e58a6f54UXmfblMDT5y14P2ww7YhEQ,53946.12122375283,1.1481766143098102,37.95456705315191
620742d19a7947acb4dbf54afk1WrzpMQa-GHKnWBDjECQ,16840.95225632794,1.174688872432159,39.555536493218895
628c559a9a794719bb2ce62cofOKsXyGSx-bRQBt2dIETA,7040.5937676686035,1.0625433078354756,32.71317137290731
627f594f9a794750d077ac9cWlh01JNEQ5eLIeO6G7EPNg,7240.936978111678,1.0597903629647,41.91065107914128
626acaf89a79479c932ab6cdR2IxLWUPRmO2kQBr8-HJ8w,9113.571412010042,1.0554617653828104,32.10370014624176
6267e33e9a79470add2c62e3WnuGspxnRk2IWL_TYyu3ow,13602.897791700898,1.0517721300251561,28.655373843459273
625710e59a79475dda974be3LIC8WVXkTiWtf9Wvb4M1xA,13951.31057427717,1.0581157892912274,29.44947761182259
626978ac9a7947239945d3d99Ll9q3RySXCmt50-9PJ2jw,25586.18388341561,1.0525081894476673,25.57448779636507
620a155f9a794766b4ddc918fUszibetR6qECabLytyMqw,54570.55874725881,1.1458492088550025,30.710973067729704
623983b99a7947b9f128c85dpjpi_7HfRw2aJn1tbHRTPQ,142763.82278272772,1.155500412793811,37.89560158584597
62601cf19a79472a72866c68bIF7iXeTT-qgpsUkq5Qjww,19125.674462804098,1.0494447344954148,30.849798497953934
6282535c9a794713ac5b996eWjW7BbFvQVuM0gEJOJ44UQ,11572.856591709697,1.0543577288965236,26.87232047604339
625a9b3d9a794785eff10716lUOBSjkXTYaOOzDnCcDtDA,26464.816559784143,1.0505606771368448,34.63253935508031
62541f409a7947ca585aa5abo0K-2UbuRHSCURTm1o10hw,9231.2434110332,1.0636325354558385,23.359763489119548
6256df119a79474a19bea8b791_wyExyQxmR3FV7HnbwrA,16544.391244534596,1.0583581719286346,27.572590906014575
62603f3b9a794737581f6c6e1PrjGkXHQKKtSRe_fYbUcg,16482.63294691346,1.0504607753527506,31.06329579952169
620270cb9a794783b02d6000FcJyHDRbSHylVDOv55Aukg,156564.41617917301,1.1656748285816978,32.29056509252939
626ba98a9a7947dded22a0e2r6CqHMbZTga2hl5utKMX9g,6511.179179099202,1.0526736756122252,28.280476025566838
626453bb9a794779d32c4b7cNJ7o7x_7RwuVz4qEw7jRLA,6957.511105256324,1.0569671439885202,41.60212431021285
61f9e38b9a7947bda828a9daBGqE5tfuTxeanLvshi8hGw,25834.91822077681,1.1442358444072556,31.17678206450868
620a54af9a7947054cbbea6aVi5JyL2nTyK2rpQAfICjKg,17276.296410946437,1.1654602009974684,39.133807828689804
62382ce99a794742a6dfe668HyG3_PV-REaD7Mbuc_qZig,84191.48781178406,1.1383708648413744,34.933393713215615
627415cf9a79472d4bdca3fa8VZNOqP7Q6GjxQwpF4EmJQ,6911.508094766847,1.0587989951330083,32.81666252717284
624770469a794709ab41a2edZADsrTW9QjqQhed1-QSdhg,72069.58808444312,1.1515167885221747,33.36689244020739
620608d29a79473c8cc3dcb4TOkHE8peS4mnQfhVY6uETQ,25850.20278708949,1.1457284094804574,30.221948948066675
624d74419a794745f5095c9785o_o-7ER_2pYp2aQOhY1Q,14040.93594698286,1.1440798730073736,22.89859437111798
6273ea389a79471e1192738eGyl27lB0QFW6cUuwiuQ8xA,6310.957655221777,1.0574139651003722,28.72468992032866
6253e9289a7947ad471500a7ZwR05eF3TgOZR8CwC8QF6A,6328.291046939552,1.0639098194198193,32.926131683400584
627a67f59a79473c76334a58d-ty3mZYTcWtpTnNEiS-_Q,14311.797104469611,1.0564257323647523,26.648325445416475
62543d319a7947e0d0bbf9feRvqVpFyESUqVOjAHYpx4qA,18113.602476173888,1.0619242952344716,32.31935373841481
61fd48c49a7947853ac89992Eg6t0d9IT-Oh0gOQJsnwpA,24966.48720521049,1.169894388305405,43.05293061865382
624d661b9a79473f7416fe26IOrn2VSSTFq1lnfWNWSjmg,118625.68344543115,1.1980197862134614,31.837884359511314
62921afd9a79470c52363ddbycovRONJRxOwxXQp9kZ_JQ,12612.651519954583,1.054904960216288,29.797462700689675
625e16fd9a7947eb04eb3afaahBNANYJQ4q71l_5bfc4hg,8404.086485146376,1.0564581611894237,40.14903515727515
6281df209a7947dc977962a8w2oYQcAYSpKKPZIVuxNv3A,22736.47297594308,1.058216926025225,29.54875273599955
6250aebd9a79477179d3fc0abTicp8FURqqf_sUIPQNc8Q,23526.948488169124,1.0735269838082335,30.21250840258287
620593879a79471f11cbc442zzIt_lvVSxGHH4PFivaj0A,17530.556521883187,1.1620633545151435,40.523830868864856
6267b2ea9a7947f1272fe182ZHr1365cRwesE1BO1cTSTw,38047.541803425025,1.0437649500299722,27.996926629003315
623d5ff99a79473d710327cf87E2PoRDQpSINmkoNNyC_g,61014.68673822237,1.1262236505547514,43.78327399142907
628fc55f9a7947e3ecee16855K5GmbcURfmjEHNyG9jUPA,6485.217579873803,1.05968806072696,39.81788043353298
6209b5ba9a7947446de26576wIqzK06xS62_85SZ-_jM5A,13426.651803730823,1.1749466696419413,40.470302384453475
6257e9a59a79479c163ae439VXmiNqENQAejKPy2TBgkYQ,15210.249201930983,1.058488547870248,33.42859311032264
623edde79a7947375a65bc5cljg2IrgTQ0qGVJxkVx9gfg,51553.3385554818,1.1426659796368512,40.88943298180631
6246f61a9a794763e7611666nUKwsp6MSq2ZVmWEqHeUbw,19996.561429774854,1.1495716383433106,36.69870798428387
61fab3b59a794716ef6cd9b87N5JbHqCT1iUVVT_CTv-eg,15021.077325425926,1.1665422192275794,38.67512779191425
62726fb79a7947174f2c6396ndruDIIMREGrctxMQLO6qQ,9512.344717578624,1.061591019964326,27.20413742297731
625517799a79471e76fdf7a69Bb90QB4Qh2v7mN1rWUfzA,18152.65888875677,1.0632688425188395,31.294249196711654
628b94369a7947e52a75ddd2imqTssc8RWmuYlbRgEv_6A,4959.523263308331,1.0626916256125474,41.685283691301414
62464bff9a79471d3a9091bdyBaFkEL3R7ibKMevxBfWBQ,52169.137865767676,1.159871915257228,31.2559104267881
609d11a69a79477cef513697JmK_JOsmSnWmjiQfqquJfw,17003.039849072054,1.072306677976255,27.5632009590056
624bd4a09a794734a02abe635sHoC5DQRYyOR92V_ypG3A,54081.06964996579,1.144810246860396,29.589514471185453
6246ee699a79475f62e29586lkzBzA2GQOekTIrCqMlmQg,30078.99115361469,1.1539428844104809,37.10079446001916
627fa0009a7947615d3ee079HdMF3sQ7Q0K8NG0AEPf7Vg,32559.225176376745,1.0546487701786198,27.180504188492183
626384d69a794748ab83346am_e3JQPGSpug0qF0PvlAcw,3757.4951955150054,1.049590397551611,28.968351031726975
625eb2999a79472f980ec8f5K5sOFaWERdOYSmNLE6kVmQ,14422.99436708141,1.0562376913853189,26.872464572617037
6260cb039a7947590cfed3f3HVQLtTOFQg23_Zc9Taqn7Q,7222.49709462623,1.052454182299521,35.13880437970013
624449f39a7947601793fbd43LqF1CAmQ8CThiHpaJRLyg,44336.88455171873,1.132202232470041,31.823665941235152
624467e59a794770ffc56779zqrrfYgQROiOD6fgVNvw3Q,67117.40975553173,1.1291266045864305,28.89051507595567
62378e5f9a794717cec1099bqkPlGr-qQwO9LmBRDDi76g,39961.046645049166,1.1941526234762574,39.795013113693145
624680c19a79472b07d3beb80kvS1w9qTiu8KYcGTOMywg,87414.39216778695,1.1490098343076922,33.18968921966112
61fca99f9a7947323cee8abfQHSiixUSQfGHUgGo1MbBVg,71468.5615567483,1.1452283921657673,33.995929893301636
61fac9dc9a79471d479d3b9apI0_tiTMRU6MTLC67M3ykg,14885.28727796895,1.1669232127419213,37.741806917935
6249c3739a7947925657d45e1YzCEfy8QvSfSLP47PspXw,107830.31197321069,1.151670675493926,33.48947775746349
6274d1499a79475ff0070a58Rz8BSmP8R5aP2QRjQeYfYA,13187.19283651007,1.067543433009057,35.72969339133789
62561e609a79478153ae30185kj_AZ4iSDq33bBeyryGLA,6366.026280065504,1.0685704914170546,40.643204912209896
61fd5cfb9a79478ce58a5deaWHgu0dA5QEyERZhnz4RZqg,91779.5204807289,1.1400803297113589,25.714037561158058
61fbb2609a794765c9ba9191MfrZsSBERcGgYNo7D6cItg,24971.839610180334,1.1421928520522369,29.53277102386199
624ea4cf9a7947a631c328baWxNQ1fCHSy-Pb8dCaoDCQA,23729.21845581434,1.1580289243891841,29.506652199718804
6244c29b9a79478f9a339bca0RwqdNMOSfeAefxAr_8Wwg,41303.13423468567,1.135093238306506,35.246271635847435
620263a09a79477abdf73d2blf_K9sZzQdaZf3FZxFfnYQ,13426.423740834789,1.1680227485892851,39.33982799378744
62895c859a794748fb81edeb7-q4a66gTiOEBZCgGyYLww,3773.7712212541314,1.0628328378469698,36.50458092429804
628cd9839a7947555da62ab6nGLl-ynSR0mwfS3PdLEbCQ,3442.4386754319594,1.0635583214078315,41.12646560646991
62023cfc9a794767710363001czAU5n5QTqze8sze8-39w,73279.16051217339,1.1272240360876165,30.788843412126965
61f873769a79472c64f0b26dFcOHgy-0Q0qSH96tt5qqpw,20298.761290259823,1.1755779347073563,43.2547028405563
620a042a9a79475e8d61ea64n1uePA2FRf-6KZ1gov5k1g,15922.523227716214,1.1754120450013272,39.29874217300876
6203a87e9a7947ef0226f481SwaKVAdYSHiXAT2_djlKFg,18174.162843554725,1.1462035923049847,28.785380780660205
628835629a79470c55045324d6dCnDdWRVqUuQvxhktt_w,4593.794128629035,1.0590961633544764,36.36218285457263
6204d7a79a7947551d4c31202kxwfIEhSouz7KvHumYMwA,12178.618084068736,1.1592393312844522,38.29379704198427
627ef6419a7947316b35e3abZiGC6FoJSeCGwH_-qE0Y1w,2777.923368363007,1.062023536318409,38.05720901580029
6256ef3a9a7947508911fa88Mv9CmwYaSdmKYWpSXvMD1g,9172.575459912343,1.0605226628790947,31.67543902983845
625a884a9a7947806352a0e2hLmRO0r-RQ2O_R7dYhFPEw,5347.562760036177,1.0578626889754763,41.976792652076675
6256a3859a79472db87aecce8qi7X_ZxSxiG_tSdb0mVqg,15533.687217502302,1.055990875374318,31.503894124870204
6209f58d9a79475653c0f910rRfXCrPgSPqDFR17lFUmkg,12325.611557117827,1.167274886852868,39.91600249147996
61ffc1d19a794721f361d83c4FUpFMtrRMCKDNRPvB4KGA,52529.480910354876,1.1821373481273043,38.31212426003592
62875b0c9a794745373bb596fB7DCWaQRC-rvGv2OFQL1Q,3834.4736191011557,1.0596698596409448,32.32318024241024
62543f679a7947e285c71eb0JxXQbabUQD6f5C6XrKy-sA,23236.611281768088,1.06154989820593,21.55479770938632
61fb68439a794742415ee23cIlLO8Ji5SgCzPBp1bkdqaA,21082.42616044476,1.1415522048292304,25.623837858244265
62697cc49a79472497f950c3WxOkftIpRh-9pmxQ-lTtEg,7797.164408352755,1.0576364997615852,39.98420266125477
6284a3179a79474fbc06511dUS8_ETYrQv-9teOt6ZeoVA,4770.717401447165,1.0611617496459325,33.808144829210484
625c455e9a79476223b1225bDftVX3_FSrC-Ra16zvfIJw,19176.315221115023,1.0525929476823874,30.456338940725743
624c2c819a79475afae75086exWaNqt-QmKcchXKQ-8KNw,69215.84624811984,1.1514194206665556,31.506830575773346
625e53079a7947fe5c281f49WbKDLbR-RQCrczgwsljouA,7240.807486177335,1.0590364874085025,42.1225598327194
6208ecec9a79471716d77c173sQx0QxZSTeMSXl3d5iFew,22247.093168538297,1.1855759986794294,42.53286451996591
6241dfdf9a79470e92ec56b9iHVtY9lbTU-GLGGnJqxtFQ,241923.10781147797,1.130046105776471,28.608989991266384
6267dd639a79470480de91b0y0tj_DWZTuq_nyI8VwSG2Q,10403.533147384976,1.047470211378985,24.98134381793496
6255d8ee9a794773312488feOCuGG0ncRZion7Xa6R4jhg,7455.850364469358,1.0645156461564895,38.503187741819346
62754e259a794798a5c09bb4VY2W-4dhRzKDVzxczsHP9A,5296.822674629412,1.0623671590505726,23.987029495446826
620ad2869a794737d476ed56UQMiA_QGQNWAmdUUughheg,23868.742120086983,1.1556595998641506,40.47300373778219
627cdf259a794701f2ef3e98dYYtCDh4SjWIQEVTIip2AQ,8925.695111887651,1.057035584980791,24.41385200342046
6256755d9a79471559b07dda3vQFC_XCRLi5Xff-7NlSXw,6962.831091653643,1.0676628694080113,43.121518300712886
6240865c9a7947965fdd686eVRpXVaevTFuVxqrJE9PkIw,54951.24631694595,1.1378804046470283,35.73833612206923
620b67a59a79475fcb2aa73c2p1qR24ZTmmftHYloHIJAA,59251.8452618344,1.1752006682738727,39.5728285009194
61fa3ce79a7947d6cb0f7bbdYP8GU4tgRB2J38YiaZ122g,34218.684521817115,1.149250246864972,27.170182004840683
6267f6b49a7947159cb58de1I-_bYXhqQ3iVMWXvoSj5kg,8169.9648832412495,1.0508195965421305,40.79193519476526
62907fd09a7947151ab572edWcjRO9cFTA624uRk5iG5jg,9200.289472690672,1.0638175244321395,28.416208845258687
628829f19a7947074c805f2aAJ-sDkDxTiW3CsS9vENTkw,5100.771260000166,1.0598217539002592,36.53713723443625
626a025a9a7947431447d8d7hjT6kIDqS4iShD7bOlp1hw,7497.309513637348,1.0513788893411307,40.3931898382511
628380e69a794777cc60d6bfNNeDJQ7RTwWSGfKg0wl1lw,26235.918711135473,1.056418781826175,23.605614628748675
628c98fe9a79473359976b7aFwkbbrZyR12udnMnOfu8nw,4353.523505822394,1.0818766298450886,42.83841558490964
61fec0e29a7947e7800a8bffHoj4X3jcTuKyzJP14NF7cg,18536.228004805183,1.1771013484225814,42.00615122638568
61ff62689a79470860259dfboltv7HVhTieNBdGC4qfxnw,20999.479533508304,1.1491558129814357,30.006136623999687
623d9e319a79475d770b46c6TY3-vELBTSeqPjKvlW61rg,103091.71174312274,1.1320215248586405,30.340694323123262
620a6e759a794713131a9073rIFnkPjjROykwFf6ko8i9Q,14457.285605992773,1.1674354652485497,38.83816682692702
6246eb579a79475ee064abc0aRHnbxeHRjCX2LOVxeerug,16948.806271200814,1.1652306900153873,44.81190122917694
627297069a79472b862c0131oRR_k3O6Qq62pj_ObyQBCg,6863.402660894504,1.05844164198332,33.17991944255865
61fa4f1c9a7947df18f28c26PbWYS59LQMSCP_QI31xtsw,15204.440136989415,1.1559554918644988,24.581835987594367
628f2a549a794797b45d3a19yNmiFnPyQFa9aXN-U41jew,6479.703155602276,1.0558856427353926,27.214374691625807
628c18079a79470e481c4d03hHAhc8c9S3y3PBbd9TPtlA,9924.653539933735,1.0632962299757427,35.709889586246106
627b5bee9a7947753b3b7315l6nbm7NwTDuLBGpikUAngA,6498.353625050909,1.0627564345048932,34.13174284915381
624dcecd9a79476ffce38e45LjZFd0piS8yl7MvShx0rLw,32076.248186912708,1.1508253336488194,32.87145357151013
